i,latencycrea,time
7674,59.435999,0.547032
7675,57.689002,0.547096
7676,59.574999,0.547162
7677,57.199999,0.547225
7678,59.155998,0.547291
7679,58.247999,0.547355
7680,57.270001,0.547418
7681,59.505001,0.547484
7682,56.920999,0.547547
7683,59.574999,0.547613
7684,58.666999,0.547677
7685,59.505001,0.547744
7686,60.203001,0.547810
7687,57.620000,0.547874
7688,61.461003,0.547941
7689,57.619000,0.548004
7690,57.200999,0.548068
7691,59.574999,0.548134
7692,57.131001,0.548197
7693,74.800002,0.548278
7694,60.134000,0.548344
7695,57.270001,0.548407
7696,59.086000,0.548472
7697,57.689998,0.548535
7698,57.060999,0.548599
7699,59.574999,0.548664
7700,80.247999,0.548752
7701,72.356001,0.548836
7702,61.250998,0.548904
7703,59.505001,0.548969
7704,61.040999,0.549037
7705,59.855000,0.549103
7706,62.298997,0.549171
7707,59.993999,0.549238
7708,59.993999,0.549303
7709,63.277002,0.549373
7710,59.155998,0.549438
7711,59.155998,0.549503
7712,58.666999,0.549568
7713,59.505001,0.549633
7714,61.810002,0.549701
7715,59.574999,0.549767
7716,59.016002,0.549832
7717,61.810002,0.549900
7718,142.826000,0.550050
7719,131.722001,0.550190
7720,71.028997,0.550293
7721,64.323998,0.550363
7722,60.972001,0.550430
7723,58.666999,0.550495
7724,61.042003,0.550562
7725,60.064001,0.550628
7726,59.366001,0.550694
7727,62.229003,0.550763
7728,59.155998,0.550828
7729,60.553000,0.550894
7730,59.924001,0.550960
7731,59.993999,0.551026
7732,61.461003,0.551094
7733,58.178000,0.551158
7734,58.527999,0.551222
7735,61.601000,0.551289
7736,59.645001,0.551355
7737,61.600003,0.551423
7738,58.527999,0.551487
7739,58.178000,0.551551
7740,61.530998,0.551619
7741,60.064001,0.551684
7742,67.537003,0.551759
7743,139.962998,0.551906
7744,92.331000,0.552004
7745,127.601001,0.552138
7746,62.507999,0.552207
7747,87.371998,0.552300
7748,58.179001,0.552365
7749,80.038000,0.552450
7750,60.972001,0.552517
7751,81.295999,0.552604
7752,60.622999,0.552670
7753,88.141001,0.552764
7754,60.692000,0.552831
7755,59.574999,0.552897
7756,60.064001,0.552963
7757,57.619000,0.553027
7758,59.155998,0.553093
7759,54.336000,0.553153
7760,59.087000,0.553217
7761,58.179001,0.553282
7762,57.759000,0.553346
7763,60.064001,0.553412
7764,56.223002,0.553474
7765,59.574999,0.553540
7766,57.898000,0.553604
7767,57.200999,0.553667
7768,59.574999,0.553732
7769,53.779000,0.553792
7770,59.505001,0.553857
7771,58.386999,0.553922
7772,57.200999,0.553985
7773,59.155998,0.554050
7774,57.059999,0.554113
7775,56.991001,0.554176
7776,58.178000,0.554240
7777,57.200999,0.554304
7778,59.505001,0.554369
7779,57.480000,0.554432
7780,57.689002,0.554496
7781,59.155998,0.554561
7782,58.107998,0.554626
7783,58.946000,0.554691
7784,57.689998,0.554755
7785,55.804001,0.554817
7786,59.086000,0.554882
7787,58.178000,0.554946
7788,60.553000,0.555013
7789,57.199999,0.555076
7790,58.107998,0.555140
7791,59.574999,0.555205
7792,59.574999,0.555271
7793,58.597001,0.555336
7794,57.130001,0.555399
7795,56.711000,0.555462
7796,59.086000,0.555527
7797,59.505001,0.555592
7798,57.199999,0.555655
7799,60.274000,0.555721
7800,121.595003,0.555851
7801,95.404001,0.555956
7802,64.184998,0.556026
7803,58.666999,0.556091
7804,59.645001,0.556157
7805,57.199999,0.556220
7806,69.841997,0.556296
7807,59.016002,0.556360
7808,57.199999,0.556424
7809,59.785001,0.556490
7810,57.898000,0.556554
7811,60.064001,0.556619
7812,84.298998,0.556709
7813,59.853999,0.556775
7814,59.155998,0.556841
7815,57.619000,0.556905
7816,59.155998,0.556971
7817,58.457001,0.557035
7818,57.968002,0.557099
7819,59.155998,0.557164
7820,55.314998,0.557226
7821,57.968002,0.557290
7822,59.435999,0.557356
7823,57.200999,0.557419
7824,59.645001,0.557484
7825,57.968002,0.557548
7826,61.391002,0.557615
7827,59.645001,0.557681
7828,58.317000,0.557745
7829,60.203001,0.557812
7830,56.780998,0.557875
7831,56.711000,0.557937
7832,76.267999,0.558020
7833,59.366001,0.558086
7834,59.294998,0.558151
7835,57.130001,0.558214
7836,56.641999,0.558278
7837,59.366001,0.558343
7838,57.899000,0.558407
7839,57.060999,0.558471
7840,57.619000,0.558535
7841,56.991001,0.558598
7842,58.876001,0.558662
7843,58.107998,0.558727
7844,59.086000,0.558792
7845,59.574999,0.558858
7846,57.480000,0.558921
7847,59.086000,0.558985
7848,58.666999,0.559050
7849,56.711000,0.559113
7850,59.155998,0.559179
7851,56.641002,0.559242
7852,59.645001,0.559307
7853,58.178000,0.559370
7854,56.712001,0.559434
7855,59.506001,0.559500
7856,56.781999,0.559562
7857,59.086000,0.559626
7858,58.107998,0.559690
7859,57.619000,0.559754
7860,61.042003,0.559821
7861,57.270001,0.559884
7862,56.991001,0.559946
7863,59.574999,0.560013
7864,57.759000,0.560077
7865,59.645001,0.560142
7866,57.060999,0.560204
7867,56.501998,0.560267
7868,59.155998,0.560332
7869,58.736001,0.560397
7870,59.434999,0.560462
7871,57.131001,0.560526
7872,57.270001,0.560589
7873,59.645001,0.560654
7874,69.212998,0.560729
7875,62.020001,0.560798
7876,58.247999,0.560862
7877,57.759000,0.560926
7878,59.016002,0.560991
7879,58.666999,0.561056
7880,58.666999,0.561121
7881,57.689998,0.561185
7882,57.550002,0.561248
7883,59.366001,0.561314
7884,59.086000,0.561379
7885,57.200999,0.561441
7886,59.505001,0.561507
7887,56.991001,0.561570
7888,68.305002,0.561646
7889,135.982002,0.561790
7890,93.866998,0.561913
7891,70.610004,0.561989
7892,59.853999,0.562055
7893,60.622999,0.562121
7894,59.155998,0.562187
7895,57.689998,0.562251
7896,60.832001,0.562318
7897,58.038000,0.562382
7898,60.064001,0.562448
7899,59.226000,0.562513
7900,58.598001,0.562578
7901,59.645001,0.562647
7902,57.199999,0.562710
7903,57.199999,0.562774
7904,60.832001,0.562840
7905,57.339999,0.562904
7906,59.645001,0.562970
7907,57.270001,0.563033
7908,57.131001,0.563096
7909,59.225000,0.563161
7910,58.666999,0.563226
7911,60.064001,0.563291
7912,56.641002,0.563355
7913,56.572000,0.563418
7914,59.645001,0.563483
7915,76.406999,0.563566
7916,60.343002,0.563632
7917,57.620000,0.563696
7918,58.247999,0.563760
7919,61.601000,0.563827
7920,58.107998,0.563891
7921,60.063001,0.563957
7922,57.689998,0.564020
7923,56.780998,0.564083
7924,59.714999,0.564150
7925,58.666999,0.564214
7926,57.200999,0.564278
7927,59.087000,0.564344
7928,57.270001,0.564406
7929,58.946000,0.564472
7930,59.155998,0.564537
7931,57.689002,0.564601
7932,59.993999,0.564666
7933,74.172000,0.564746
7934,65.302003,0.564817
7935,59.645001,0.564884
7936,57.130001,0.564945
7937,59.086000,0.565011
7938,57.689002,0.565075
7939,59.645001,0.565141
7940,61.042003,0.565208
7941,58.247999,0.565272
7942,63.485997,0.565341
7943,54.824999,0.565402
7944,59.574999,0.565468
7945,56.572000,0.565530
7946,57.759000,0.565593
7947,59.574999,0.565659
7948,57.199999,0.565722
7949,58.947000,0.565787
7950,60.553000,0.565853
7951,56.780998,0.565917
7952,59.505001,0.565982
7953,57.480000,0.566046
7954,57.339999,0.566110
7955,59.155998,0.566174
7956,58.527999,0.566239
7957,59.993999,0.566304
7958,56.780998,0.566367
7959,57.270001,0.566431
7960,59.086000,0.566496
7961,59.714999,0.566562
7962,60.134000,0.566627
7963,57.199999,0.566690
7964,57.619000,0.566754
7965,59.155998,0.566819
7966,56.223002,0.566882
7967,57.200999,0.566945
7968,57.199999,0.567009
7969,56.851000,0.567072
7970,59.574999,0.567136
7971,59.645001,0.567202
7972,57.689002,0.567266
7973,59.366001,0.567331
7974,54.824999,0.567392
7975,57.200999,0.567456
7976,62.018997,0.567524
7977,81.644997,0.567611
7978,60.553000,0.567678
7979,58.737001,0.567743
7980,61.530001,0.567811
7981,58.666999,0.567875
7982,58.178000,0.567939
7983,59.993999,0.568005
7984,57.619000,0.568069
7985,59.574999,0.568135
7986,58.597001,0.568199
7987,57.549001,0.568263
7988,59.574999,0.568329
7989,57.480000,0.568392
7990,57.689002,0.568456
7991,60.553000,0.568523
7992,56.711000,0.568585
7993,59.365000,0.568650
7994,65.651999,0.568720
7995,60.134000,0.568787
7996,62.927000,0.568856
7997,58.947000,0.568921
7998,60.134000,0.568987
7999,67.257002,0.569060
8000,58.108999,0.569125
8001,61.042003,0.569195
8002,60.064001,0.569260
8003,60.134000,0.569327
8004,56.362001,0.569390
8005,57.480000,0.569453
8006,59.645001,0.569519
8007,60.134000,0.569585
8008,59.645001,0.569650
8009,56.223002,0.569713
8010,57.689002,0.569776
8011,60.134000,0.569842
8012,60.134000,0.569908
8013,58.039001,0.569972
8014,59.574999,0.570038
8015,54.895001,0.570099
8016,59.713999,0.570164
8017,58.038000,0.570229
8018,57.689998,0.570292
8019,60.063001,0.570358
8020,57.131001,0.570422
8021,59.574999,0.570487
8022,57.270001,0.570551
8023,57.199999,0.570615
8024,59.574999,0.570680
8025,57.200999,0.570743
8026,61.321000,0.570810
8027,59.155998,0.570875
8028,57.200999,0.570939
8029,60.063001,0.571004
8030,57.968002,0.571068
8031,57.760000,0.571132
8032,58.666999,0.571197
8033,57.130001,0.571261
8034,59.366001,0.571326
8035,57.339999,0.571390
8036,57.270001,0.571453
8037,59.505001,0.571519
8038,58.107998,0.571583
8039,59.155002,0.571648
8040,54.826000,0.571709
8041,57.131001,0.571772
8042,59.226000,0.571838
8043,57.200999,0.571901
8044,60.553000,0.571967
8045,57.620000,0.572030
8046,57.759000,0.572094
8047,59.645001,0.572159
8048,56.291999,0.572221
8049,60.064001,0.572288
8050,57.339999,0.572351
8051,57.199999,0.572414
8052,59.155998,0.572479
8053,59.155998,0.572545
8054,57.968999,0.572609
8055,59.086000,0.572674
8056,66.348999,0.572747
8057,60.553000,0.572814
8058,59.924001,0.572880
8059,57.620000,0.572943
8060,61.040999,0.573011
8061,63.416999,0.573098
8062,67.816000,0.573172
8063,58.666999,0.573237
8064,58.597001,0.573302
8065,110.768997,0.573420
8066,94.845003,0.573522
8067,82.623003,0.573609
8068,61.740000,0.573677
8069,59.644000,0.573743
8070,61.042003,0.573810
8071,58.247999,0.573874
8072,59.993999,0.573940
8073,58.178000,0.574005
8074,58.178000,0.574069
8075,59.574999,0.574134
8076,57.199999,0.574197
8077,57.271001,0.574260
8078,59.993999,0.574327
8079,56.291999,0.574389
8080,59.434999,0.574454
8081,58.178000,0.574518
8082,57.270001,0.574581
8083,58.666999,0.574646
8084,65.722001,0.574718
8085,60.132999,0.574784
8086,56.293000,0.574846
8087,56.711000,0.574909
8088,59.086000,0.574974
8089,56.990000,0.575036
8090,59.713999,0.575102
8091,57.760000,0.575166
8092,57.130001,0.575229
8093,58.877002,0.575294
8094,58.247999,0.575358
8095,57.270001,0.575422
8096,57.200999,0.575485
8097,54.685999,0.575546
8098,60.204002,0.575612
8099,59.714999,0.575677
8100,57.619000,0.575741
8101,65.651999,0.575816
8102,57.620000,0.575880
8103,63.416999,0.575950
8104,58.737001,0.576015
8105,54.477001,0.576075
8106,59.087000,0.576140
8107,57.760000,0.576204
8108,59.644000,0.576270
8109,59.784001,0.576336
8110,57.759000,0.576400
8111,59.645001,0.576465
8112,57.828998,0.576529
8113,61.181003,0.576596
8114,60.064001,0.576662
8115,72.426003,0.576741
8116,68.654997,0.576816
8117,59.993999,0.576881
8118,58.666999,0.576946
8119,62.439001,0.577015
8120,61.040999,0.577081
8121,60.762999,0.577148
8122,58.247999,0.577212
8123,60.553000,0.577279
8124,60.413000,0.577345
8125,59.784001,0.577411
8126,61.949999,0.577479
8127,60.064001,0.577545
8128,60.832001,0.577612
8129,60.901999,0.577679
8130,59.644000,0.577745
8131,62.507999,0.577813
8132,61.042003,0.577881
8133,57.759000,0.577944
8134,61.111998,0.578012
8135,59.574999,0.578077
8136,60.901999,0.578144
8137,59.365000,0.578210
8138,57.689002,0.578274
8139,60.553000,0.578340
8140,59.434999,0.578405
8141,59.295999,0.578471
8142,60.482998,0.578537
8143,58.178000,0.578601
8144,61.810002,0.578669
8145,59.506001,0.578735
8146,59.645001,0.578801
8147,61.530001,0.578869
8148,59.226000,0.578934
8149,60.622999,0.579000
8150,59.645001,0.579066
8151,58.666999,0.579131
8152,59.993999,0.579197
8153,60.343998,0.579264
8154,61.530001,0.579331
8155,62.927997,0.579400
8156,60.832001,0.579467
8157,60.414000,0.579534
8158,59.644000,0.579600
8159,58.248999,0.579664
8160,59.924001,0.579730
8161,59.993999,0.579796
8162,60.064001,0.579862
8163,59.086000,0.579928
8164,59.086000,0.579993
8165,60.064001,0.580059
8166,60.134000,0.580125
8167,60.553000,0.580192
8168,60.482998,0.580258
8169,57.898000,0.580323
8170,60.553000,0.580388
8171,72.076997,0.580467
8172,62.717998,0.580536
8173,57.828998,0.580600
8174,59.155998,0.580665
8175,77.384997,0.580748
8176,74.939999,0.580830
8177,62.509003,0.580898
8178,59.993999,0.580964
8179,59.505001,0.581030
8180,60.761999,0.581097
8181,60.064001,0.581163
8182,58.666999,0.581228
8183,61.530001,0.581296
8184,58.805999,0.581361
8185,61.042003,0.581426
8186,61.530998,0.581494
8187,59.155998,0.581559
8188,79.899000,0.581645
8189,60.622999,0.581712
8190,60.621998,0.581778
8191,62.298997,0.581847
8192,64.813001,0.581918
8193,61.530998,0.581985
8194,63.485997,0.582055
8195,61.740997,0.582123
8196,59.574999,0.582188
8197,59.645001,0.582254
8198,59.645001,0.582320
8199,60.832001,0.582387
8200,60.972001,0.582453
8201,61.111001,0.582523
8202,59.086000,0.582589
8203,60.693001,0.582656
8204,59.574999,0.582722
8205,58.107998,0.582786
8206,62.927000,0.582855
8207,59.086000,0.582920
8208,61.530001,0.582988
8209,59.645001,0.583053
8210,58.247999,0.583118
8211,60.901999,0.583184
8212,59.995000,0.583250
8213,60.132999,0.583316
8214,58.736001,0.583380
8215,59.505001,0.583446
8216,61.042003,0.583513
8217,60.134000,0.583579
8218,60.553000,0.583646
8219,58.736001,0.583710
8220,58.179001,0.583774
8221,61.949002,0.583842
8222,59.086000,0.583907
8223,60.134000,0.583973
8224,60.064001,0.584039
8225,60.972001,0.584106
8226,61.949999,0.584174
8227,60.482998,0.584241
8228,58.527999,0.584305
8229,62.018997,0.584373
8230,58.736001,0.584438
8231,135.074006,0.584605
8232,65.861001,0.584677
8233,94.426003,0.584778
8234,65.720997,0.584850
8235,81.644997,0.584937
8236,128.437998,0.585073
8237,131.512003,0.585213
8238,241.233007,0.585462
8239,126.553001,0.585595
8240,135.423994,0.585736
8241,152.046006,0.585894
8242,93.028997,0.585992
8243,89.676003,0.586088
8244,90.096000,0.586184
8245,83.321000,0.586272
8246,83.810002,0.586362
8247,87.302004,0.586454
8248,85.416003,0.586546
8249,86.045002,0.586638
8250,84.856998,0.586728
8251,81.366001,0.586815
8252,91.631999,0.586913
8253,81.575003,0.587000
8254,88.280001,0.587094
8255,81.364997,0.587181
8256,84.298998,0.587271
8257,85.207001,0.587362
8258,86.114997,0.587455
8259,85.416003,0.587546
8260,84.020001,0.587635
8261,81.714999,0.587722
8262,90.585003,0.587819
8263,62.997002,0.587886
8264,86.883003,0.587979
8265,62.020001,0.588047
8266,420.656987,0.588473
8267,98.686003,0.588578
8268,88.629997,0.588672
8269,99.315002,0.588776
8270,95.404001,0.588878
8271,82.762999,0.588966
8272,1103.917952,0.590076
8273,113.563001,0.590198
8274,106.439002,0.590313
8275,88.139997,0.590407
8276,86.674001,0.590499
8277,84.648003,0.590591
8278,85.904998,0.590682
8279,83.042003,0.590770
8280,115.098999,0.590896
8281,125.784994,0.591035
8282,112.724003,0.591158
8283,90.096000,0.591259
8284,124.109007,0.591393
8285,85.835003,0.591489
8286,103.575003,0.591603
8287,80.527003,0.591693
8288,107.275999,0.591809
8289,62.788000,0.591877
8290,88.838002,0.591972
8291,62.020001,0.592041
8292,84.578998,0.592131
8293,64.184002,0.592202
8294,84.788000,0.592292
8295,63.904998,0.592361
8296,83.810002,0.592451
8297,62.018997,0.592520
8298,87.651999,0.592613
8299,62.717001,0.592682
8300,107.277003,0.592795
8301,66.280001,0.592871
8302,86.323998,0.592963
8303,63.906002,0.593034
8304,86.674001,0.593127
8305,65.093001,0.593199
8306,83.740000,0.593288
8307,61.042003,0.593355
8308,87.510998,0.593449
8309,63.277002,0.593518
8310,83.391002,0.593607
8311,63.904998,0.593677
8312,84.648003,0.593768
8313,65.371998,0.593839
8314,86.883003,0.593933
8315,62.298997,0.594001
8316,87.232998,0.594094
8317,61.530001,0.594162
8318,88.629000,0.594257
8319,62.298997,0.594326
8320,83.530002,0.594415
8321,63.906002,0.594485
8322,82.762002,0.594573
8323,63.836000,0.594643
8324,84.997002,0.594734
8325,60.901999,0.594801
8326,87.232002,0.594893
8327,60.132999,0.594960
8328,87.581997,0.595054
8329,63.207000,0.595123
8330,83.530002,0.595212
8331,62.509003,0.595281
8332,288.865005,0.595576
8333,63.416002,0.595646
8334,90.654998,0.595743
8335,62.018997,0.595811
8336,184.311997,0.596002
8337,79.550002,0.596088
8338,95.543000,0.596190
8339,63.416002,0.596259
8340,95.613999,0.596367
8341,64.184998,0.596437
8342,85.904998,0.596529
8343,62.088999,0.596597
8344,85.626001,0.596688
8345,124.528000,0.596820
8346,100.502002,0.596928
8347,62.927997,0.596996
8348,89.118003,0.597093
8349,81.015998,0.597183
8350,101.689002,0.597294
8351,77.734003,0.597381
8352,99.315002,0.597490
8353,77.106000,0.597576
8354,103.156002,0.597688
8355,79.758996,0.597777
8356,93.447998,0.597878
8357,61.461003,0.597945
8358,80.667000,0.598031
8359,62.020001,0.598099
8360,89.257999,0.598194
8361,59.365000,0.598259
8362,86.325002,0.598351
8363,60.134000,0.598417
8364,84.020001,0.598507
8365,60.064001,0.598572
8366,81.436003,0.598659
8367,61.250998,0.598726
8368,80.807004,0.598812
8369,62.018997,0.598880
8370,83.949999,0.598970
8371,61.949999,0.599037
8372,86.323998,0.599130
8373,61.530998,0.599198
8374,83.250998,0.599287
8375,64.813001,0.599358
8376,83.879000,0.599447
8377,63.765998,0.599517
8378,82.762002,0.599605
8379,61.949999,0.599673
8380,87.302004,0.599766
8381,61.808998,0.599834
8382,87.790999,0.599928
8383,61.459999,0.599996
8384,82.972001,0.600084
8385,63.416002,0.600153
8386,87.371998,0.600246
8387,63.906002,0.600316
8388,83.740000,0.600405
8389,60.553000,0.600472
8390,88.209999,0.600566
8391,63.136999,0.600636
8392,106.997999,0.600748
8393,64.394000,0.600819
8394,85.626001,0.600911
8395,63.835003,0.600981
8396,85.906002,0.601073
8397,62.439001,0.601140
8398,86.813001,0.601233
8399,63.904998,0.601303
8400,85.765998,0.601395
8401,143.943995,0.601577
8402,100.712001,0.601684
8403,69.073998,0.601759
8404,86.253996,0.601851
8405,65.931003,0.601923
8406,85.346997,0.602014
8407,61.530001,0.602081
8408,87.651002,0.602175
8409,60.482998,0.602242
8410,190.109000,0.602437
8411,61.252002,0.602504
8412,86.674001,0.602597
8413,95.613002,0.602699
8414,86.045002,0.602791
8415,73.891999,0.602871
8416,91.772999,0.602969
8417,61.600003,0.603036
8418,97.778997,0.603139
8419,63.904998,0.603209
8420,114.191003,0.603329
8421,65.442000,0.603401
8422,87.023000,0.603494
8423,63.626001,0.603564
8424,84.858002,0.603655
8425,62.997002,0.603725
8426,89.747002,0.603820
8427,65.302003,0.603891
8428,87.371998,0.603984
8429,58.877002,0.604049
8430,80.527003,0.604135
8431,59.574999,0.604200
8432,82.273997,0.604288
8433,60.064001,0.604353
8434,81.575003,0.604441
8435,58.107998,0.604504
8436,83.321996,0.604593
8437,60.553000,0.604659
8438,100.990997,0.604766
8439,63.975000,0.604836
8440,83.949002,0.604925
8441,61.111001,0.604992
8442,82.692997,0.605081
8443,59.226000,0.605145
8444,84.927997,0.605236
8445,58.737001,0.605300
8446,84.369000,0.605389
8447,62.020001,0.605457
8448,82.063998,0.605544
8449,78.222998,0.605628
8450,81.575003,0.605715
8451,62.437997,0.605783
8452,82.833001,0.605872
8453,62.298997,0.605939
8454,86.323998,0.606031
8455,61.601000,0.606099
8456,86.114997,0.606191
8457,68.583999,0.606266
8458,83.042003,0.606355
8459,63.906002,0.606425
8460,83.949999,0.606514
8461,62.018997,0.606582
8462,107.906002,0.606697
8463,67.257002,0.606770
8464,89.257999,0.606865
8465,64.184998,0.606936
8466,83.530998,0.607025
8467,63.835003,0.607095
8468,85.696003,0.607187
8469,63.904998,0.607258
8470,82.623003,0.607346
8471,62.020001,0.607414
8472,87.790999,0.607507
8473,61.949999,0.607576
8474,92.889000,0.607675
8475,62.159001,0.607743
8476,83.530998,0.607832
8477,65.302003,0.607904
8478,85.485997,0.607995
8479,95.823001,0.608097
8480,83.949999,0.608187
8481,64.045002,0.608257
8482,88.699002,0.608352
8483,86.813998,0.608446
8484,103.855004,0.608557
8485,95.333999,0.608660
8486,108.603999,0.608775
8487,66.629000,0.608848
8488,88.768997,0.608943
8489,62.088999,0.609012
8490,88.489003,0.609106
8491,62.368999,0.609174
8492,87.302004,0.609267
8493,63.696003,0.609337
8494,82.553001,0.609425
8495,64.325002,0.609495
8496,82.901999,0.609584
8497,64.742999,0.609654
8498,86.323998,0.609746
8499,62.509003,0.609814
8500,88.419998,0.609908
8501,62.509003,0.609981
8502,83.040999,0.610069
8503,66.000001,0.610141
8504,84.020001,0.610231
8505,64.254004,0.610301
8506,82.692997,0.610389
8507,61.461003,0.610457
8508,86.813001,0.610550
8509,63.346997,0.610618
8510,87.720997,0.610712
8511,61.949999,0.610780
8512,82.623003,0.610868
8513,63.694999,0.610938
8514,85.836000,0.611030
8515,64.254004,0.611099
8516,81.785001,0.611186
8517,61.461003,0.611254
8518,86.813001,0.611346
8519,63.696003,0.611416
8520,86.813001,0.611509
8521,61.461003,0.611576
8522,82.553001,0.611664
8523,63.277002,0.611733
8524,86.394000,0.611826
8525,62.090003,0.611893
8526,85.626001,0.611984
8527,62.020001,0.612052
8528,86.813001,0.612144
8529,61.810002,0.612212
8530,82.482999,0.612301
8531,63.904998,0.612371
8532,82.901999,0.612459
8533,64.254004,0.612529
8534,84.437997,0.612620
8535,61.530998,0.612687
8536,105.181003,0.612799
8537,62.997999,0.612867
8538,89.606998,0.612962
8539,62.439001,0.613032
8540,82.901999,0.613120
8541,64.883003,0.613190
8542,83.460996,0.613280
8543,61.530001,0.613347
8544,85.836000,0.613439
8545,60.901999,0.613506
8546,87.023000,0.613598
8547,61.949002,0.613666
8548,83.391002,0.613755
8549,63.346997,0.613824
8550,98.267003,0.613930
8551,163.638993,0.614100
8552,416.814990,0.614524
8553,150.858003,0.614682
8554,94.495997,0.614782
8555,130.533997,0.614920
8556,90.096000,0.615016
8557,98.475997,0.615122
8558,102.388003,0.615231
8559,92.540999,0.615330
8560,88.280001,0.615425
8561,84.437997,0.615514
8562,83.530998,0.615603
8563,80.667996,0.615688
8564,87.581997,0.615781
8565,84.717998,0.615873
8566,86.184999,0.615964
8567,84.020001,0.616055
8568,83.111998,0.616143
8569,83.111998,0.616233
8570,87.651002,0.616326
8571,84.020001,0.616444
8572,96.800002,0.616546
8573,80.108999,0.616633
8574,105.042003,0.616744
8575,88.558998,0.616839
8576,87.162000,0.616931
8577,64.672997,0.617003
8578,83.810002,0.617092
8579,64.883003,0.617163
8580,86.255000,0.617256
8581,61.042003,0.617323
8582,87.651002,0.617416
8583,60.343002,0.617483
8584,87.512002,0.617577
8585,62.437997,0.617645
8586,83.671002,0.617734
8587,63.205996,0.617804
8588,84.229003,0.617894
8589,61.530001,0.617962
8590,86.952998,0.618055
8591,61.530998,0.618123
8592,87.651002,0.618216
8593,61.321000,0.618283
8594,82.692997,0.618371
8595,64.464002,0.618442
8596,85.626001,0.618534
8597,63.207000,0.618603
8598,82.831997,0.618691
8599,61.949999,0.618760
8600,88.209999,0.618853
8601,63.416002,0.618927
8602,86.813001,0.619019
8603,60.343998,0.619086
8604,82.903003,0.619174
8605,63.906002,0.619244
8606,83.669998,0.619334
8607,60.761999,0.619401
8608,82.343002,0.619489
8609,61.949999,0.619557
8610,86.813001,0.619649
8611,62.997002,0.619719
8612,83.810002,0.619808
8613,63.975000,0.619879
8614,85.765998,0.619970
8615,64.394997,0.620040
8616,133.815993,0.620181
8617,189.201004,0.620377
8618,92.750000,0.620475
8619,63.906002,0.620545
8620,89.048997,0.620640
8621,72.845003,0.620720
8622,100.992002,0.620827
8623,69.492002,0.620903
8624,83.600004,0.620993
8625,62.997999,0.621061
8626,86.184002,0.621153
8627,60.832001,0.621221
8628,89.118003,0.621316
8629,61.459999,0.621384
8630,82.972001,0.621473
8631,64.394000,0.621544
8632,83.810002,0.621633
8633,64.744003,0.621704
8634,83.181003,0.621793
8635,61.530998,0.621860
8636,88.000997,0.621954
8637,63.696003,0.622024
8638,87.651002,0.622117
8639,60.064001,0.622183
8640,84.648003,0.622273
8641,63.485997,0.622342
8642,85.696003,0.622434
8643,64.184002,0.622504
8644,82.623003,0.622592
8645,60.552000,0.622660
8646,87.023000,0.622753
8647,62.229003,0.622821
8648,86.672997,0.622914
8649,70.191003,0.622990
8650,82.972001,0.623079
8651,63.416002,0.623148
8652,86.325002,0.623241
8653,60.833001,0.623327
8654,87.373002,0.623420
8655,62.018997,0.623489
8656,85.555999,0.623580
8657,62.927997,0.623649
8658,82.972001,0.623738
8659,64.254004,0.623808
8660,84.229003,0.623897
8661,62.439001,0.623967
8662,85.765998,0.624059
8663,61.252002,0.624126
8664,87.371998,0.624219
8665,61.600003,0.624287
8666,92.820002,0.624386
8667,62.997002,0.624454
8668,82.901999,0.624544
8669,62.788000,0.624613
8670,90.793998,0.624709
8671,65.371998,0.624781
8672,88.489003,0.624876
8673,61.321000,0.624944
8674,96.800999,0.625045
8675,62.439001,0.625114
8676,84.159001,0.625204
8677,64.742999,0.625274
8678,84.997999,0.625366
8679,70.959002,0.625443
8680,83.530998,0.625532
8681,61.530998,0.625600
8682,87.371998,0.625693
8683,62.437997,0.625761
8684,85.835003,0.625853
8685,201.981995,0.626061
8686,84.858002,0.626152
8687,151.626999,0.626312
8688,86.674001,0.626406
8689,149.950007,0.626563
8690,83.879997,0.626653
8691,146.527993,0.626807
8692,86.394000,0.626899
8693,66.209999,0.626971
8694,84.229003,0.627061
8695,63.904998,0.627131
8696,83.111998,0.627220
8697,63.626001,0.627289
8698,83.949999,0.627379
8699,62.927000,0.627448
8700,88.209999,0.627541
8701,62.018997,0.627613
8702,88.209999,0.627706
8703,63.346000,0.627776
8704,82.273997,0.627864
8705,79.758996,0.627949
8706,82.762999,0.628038
8707,64.184002,0.628109
8708,84.788000,0.628200
8709,61.530001,0.628268
8710,86.325002,0.628360
8711,60.971000,0.628426
8712,86.255000,0.628518
8713,63.205996,0.628587
8714,83.321000,0.628677
8715,75.360003,0.628758
8716,87.720997,0.628851
8717,62.368999,0.628919
8718,86.394000,0.629011
8719,62.018997,0.629080
8720,86.603999,0.629171
8721,61.949999,0.629240
8722,83.042003,0.629329
8723,63.555999,0.629399
8724,84.927000,0.629490
8725,64.325002,0.629560
8726,82.903003,0.629649
8727,61.391002,0.629715
8728,86.884000,0.629808
8729,63.904998,0.629878
8730,88.490000,0.629972
8731,61.459999,0.630040
8732,83.111001,0.630129
8733,62.159997,0.630197
8734,84.927997,0.630288
8735,61.601000,0.630357
8736,83.181003,0.630445
8737,61.042003,0.630513
8738,88.350003,0.630607
8739,63.485997,0.630677
8740,83.530002,0.630766
8741,135.423004,0.630933
8742,100.780999,0.631039
8743,90.166002,0.631135
8744,86.952998,0.631228
8745,83.530998,0.631317
8746,87.302004,0.631410
8747,86.533997,0.631503
8748,88.280001,0.631597
8749,82.972001,0.631703
